name,datetime,conditions
"Cody, WY",2019-12-19,0
"Cody, WY",2019-12-20,0
"Cody, WY",2019-12-21,0
"Cody, WY",2019-12-22,0
"Cody, WY",2019-12-23,0
"Cody, WY",2019-12-24,1
"Cody, WY",2019-12-25,1
"Cody, WY",2019-12-26,1
"Cody, WY",2019-12-27,0
"Cody, WY",2019-12-28,1
"Cody, WY",2019-12-29,0
"Cody, WY",2019-12-30,0
"Cody, WY",2019-12-31,0
"Miami, FL",2019-12-14,1
"Miami, FL",2019-12-15,0
"Miami, FL",2019-12-16,2
"Miami, FL",2019-12-17,1
"Miami, FL",2019-12-18,2
"Miami, FL",2019-12-19,2
"Miami, FL",2019-12-20,2
"Miami, FL",2019-12-21,2
"Miami, FL",2019-12-22,2
"Miami, FL",2019-12-23,2
"Miami, FL",2019-12-24,1
"Miami, FL",2019-12-25,2
"Miami, FL",2019-12-26,2
"Miami, FL",2019-12-27,2
"Miami, FL",2019-12-28,2
"Miami, FL",2019-12-29,2
"Miami, FL",2019-12-30,2
"Miami, FL",2019-12-31,1
"Petersburg, AK",2019-12-14,2
"Petersburg, AK",2019-12-15,3
"Petersburg, AK",2019-12-16,2
"Petersburg, AK",2019-12-17,2
"Petersburg, AK",2019-12-18,2
"Petersburg, AK",2019-12-19,2
"Petersburg, AK",2019-12-20,2
"Petersburg, AK",2019-12-21,2
"Petersburg, AK",2019-12-22,3
"Petersburg, AK",2019-12-23,3
"Petersburg, AK",2019-12-24,2
"Petersburg, AK",2019-12-25,2
"Petersburg, AK",2019-12-26,2
"Petersburg, AK",2019-12-27,2
"Petersburg, AK",2019-12-28,2
"Petersburg, AK",2019-12-29,2
"Petersburg, AK",2019-12-30,2
"Petersburg, AK",2019-12-31,2
"Shreveport, LA",2019-12-14,1
"Shreveport, LA",2019-12-15,1
"Shreveport, LA",2019-12-16,2
"Shreveport, LA",2019-12-17,1
"Shreveport, LA",2019-12-18,0
"Shreveport, LA",2019-12-19,1
"Shreveport, LA",2019-12-20,1
"Shreveport, LA",2019-12-21,2
"Shreveport, LA",2019-12-22,1
"Shreveport, LA",2019-12-23,1
"Shreveport, LA",2019-12-24,1
"Shreveport, LA",2019-12-25,1
"Shreveport, LA",2019-12-26,1
"Shreveport, LA",2019-12-27,2
"Shreveport, LA",2019-12-28,2
"Shreveport, LA",2019-12-29,2
"Shreveport, LA",2019-12-30,0
"Shreveport, LA",2019-12-31,0
"El Paso, TX",2019-12-14,0
"El Paso, TX",2019-12-15,0
"El Paso, TX",2019-12-16,0
"El Paso, TX",2019-12-17,0
"El Paso, TX",2019-12-18,0
"El Paso, TX",2019-12-19,1
"El Paso, TX",2019-12-20,0
"El Paso, TX",2019-12-21,0
"El Paso, TX",2019-12-22,1
"El Paso, TX",2019-12-23,1
"El Paso, TX",2019-12-24,2
"El Paso, TX",2019-12-25,0
"El Paso, TX",2019-12-26,0
"El Paso, TX",2019-12-27,1
"El Paso, TX",2019-12-28,2
"El Paso, TX",2019-12-29,0
"El Paso, TX",2019-12-30,0
"El Paso, TX",2019-12-31,0
"Little Rock, AR",2019-12-14,1
"Little Rock, AR",2019-12-15,2
"Little Rock, AR",2019-12-16,2
"Little Rock, AR",2019-12-17,1
"Little Rock, AR",2019-12-18,0
"Little Rock, AR",2019-12-19,0
"Little Rock, AR",2019-12-20,1
"Little Rock, AR",2019-12-21,1
"Little Rock, AR",2019-12-22,2
"Little Rock, AR",2019-12-23,1
"Little Rock, AR",2019-12-24,1
"Little Rock, AR",2019-12-25,1
"Little Rock, AR",2019-12-26,1
"Little Rock, AR",2019-12-27,2
"Little Rock, AR",2019-12-28,2
"Little Rock, AR",2019-12-29,2
"Little Rock, AR",2019-12-30,0
"Little Rock, AR",2019-12-31,0
"Provo, UT",2019-12-14,3
"Provo, UT",2019-12-15,1
"Provo, UT",2019-12-16,3
"Provo, UT",2019-12-17,0
"Provo, UT",2019-12-18,1
"Provo, UT",2019-12-19,0
"Provo, UT",2019-12-20,0
"Provo, UT",2019-12-21,1
"Provo, UT",2019-12-22,1
"Provo, UT",2019-12-23,1
"Provo, UT",2019-12-24,3
"Provo, UT",2019-12-25,3
"Provo, UT",2019-12-26,2
"Provo, UT",2019-12-27,1
"Provo, UT",2019-12-28,1
"Provo, UT",2019-12-29,1
"Provo, UT",2019-12-30,3
"Provo, UT",2019-12-31,1
"Albany, GA",2019-12-14,2
"Albany, GA",2019-12-15,0
"Albany, GA",2019-12-16,0
"Albany, GA",2019-12-17,2
"Albany, GA",2019-12-18,0
"Albany, GA",2019-12-19,0
"Albany, GA",2019-12-20,1
"Albany, GA",2019-12-21,2
"Albany, GA",2019-12-22,2
"Albany, GA",2019-12-23,2
"Albany, GA",2019-12-24,1
"Albany, GA",2019-12-25,0
"Albany, GA",2019-12-26,1
"Albany, GA",2019-12-27,1
"Albany, GA",2019-12-28,2
"Albany, GA",2019-12-29,2
"Albany, GA",2019-12-30,2
"Albany, GA",2019-12-31,0
"Boise, ID",2019-12-14,2
"Boise, ID",2019-12-15,1
"Boise, ID",2019-12-16,0
"Boise, ID",2019-12-17,0
"Boise, ID",2019-12-18,1
"Boise, ID",2019-12-19,2
"Boise, ID",2019-12-20,0
"Boise, ID",2019-12-21,0
"Boise, ID",2019-12-22,0
"Boise, ID",2019-12-23,2
"Boise, ID",2019-12-24,2
"Boise, ID",2019-12-25,3
"Boise, ID",2019-12-26,1
"Boise, ID",2019-12-27,1
"Boise, ID",2019-12-28,1
"Boise, ID",2019-12-29,3
"Boise, ID",2019-12-30,1
"Boise, ID",2019-12-31,2
"Rockford, IL",2019-12-14,1
"Rockford, IL",2019-12-15,3
"Rockford, IL",2019-12-16,3
"Rockford, IL",2019-12-17,1
"Rockford, IL",2019-12-18,1
"Rockford, IL",2019-12-19,1
"Rockford, IL",2019-12-20,1
"Rockford, IL",2019-12-21,0
"Rockford, IL",2019-12-22,0
"Rockford, IL",2019-12-23,1
"Rockford, IL",2019-12-24,1
"Rockford, IL",2019-12-25,1
"Rockford, IL",2019-12-26,1
"Rockford, IL",2019-12-27,1
"Rockford, IL",2019-12-28,2
"Rockford, IL",2019-12-29,2
"Rockford, IL",2019-12-30,3
"Rockford, IL",2019-12-31,3
"Fayetteville, NC",2019-12-14,2
"Fayetteville, NC",2019-12-15,0
"Fayetteville, NC",2019-12-16,0
"Fayetteville, NC",2019-12-17,2
"Fayetteville, NC",2019-12-18,0
"Fayetteville, NC",2019-12-19,0
"Fayetteville, NC",2019-12-20,0
"Fayetteville, NC",2019-12-21,1
"Fayetteville, NC",2019-12-22,2
"Fayetteville, NC",2019-12-23,2
"Fayetteville, NC",2019-12-24,0
"Fayetteville, NC",2019-12-25,0
"Fayetteville, NC",2019-12-26,0
"Fayetteville, NC",2019-12-27,1
"Fayetteville, NC",2019-12-28,1
"Fayetteville, NC",2019-12-29,2
"Fayetteville, NC",2019-12-30,2
"Fayetteville, NC",2019-12-31,0
"Laramie, WY",2019-12-14,3
"Laramie, WY",2019-12-15,0
"Laramie, WY",2019-12-16,0
"Laramie, WY",2019-12-17,0
"Laramie, WY",2019-12-18,0
"Laramie, WY",2019-12-19,0
"Laramie, WY",2019-12-20,0
"Laramie, WY",2019-12-21,0
"Laramie, WY",2019-12-22,0
"Laramie, WY",2019-12-23,0
"Laramie, WY",2019-12-24,1
"Laramie, WY",2019-12-25,3
"Laramie, WY",2019-12-26,3
"Laramie, WY",2019-12-27,0
"Laramie, WY",2019-12-28,3
"Laramie, WY",2019-12-29,1
"Laramie, WY",2019-12-30,0
"Laramie, WY",2019-12-31,0
"Bellingham, WA",2019-12-14,2
"Bellingham, WA",2019-12-15,2
"Bellingham, WA",2019-12-16,2
"Bellingham, WA",2019-12-17,2
"Bellingham, WA",2019-12-18,2
"Bellingham, WA",2019-12-19,2
"Bellingham, WA",2019-12-20,2
"Bellingham, WA",2019-12-21,2
"Bellingham, WA",2019-12-22,1
"Bellingham, WA",2019-12-23,1
"Bellingham, WA",2019-12-24,1
"Bellingham, WA",2019-12-25,1
"Bellingham, WA",2019-12-26,1
"Bellingham, WA",2019-12-27,2
"Bellingham, WA",2019-12-28,1
"Bellingham, WA",2019-12-29,1
"Bellingham, WA",2019-12-30,2
"Bellingham, WA",2019-12-31,2
"Madison, WI",2019-12-14,1
"Madison, WI",2019-12-15,1
"Madison, WI",2019-12-16,3
"Madison, WI",2019-12-17,1
"Madison, WI",2019-12-18,1
"Madison, WI",2019-12-19,1
"Madison, WI",2019-12-20,1
"Madison, WI",2019-12-21,0
"Madison, WI",2019-12-22,0
"Madison, WI",2019-12-23,1
"Madison, WI",2019-12-24,1
"Madison, WI",2019-12-25,1
"Madison, WI",2019-12-26,1
"Madison, WI",2019-12-27,1
"Madison, WI",2019-12-28,2
"Madison, WI",2019-12-29,2
"Madison, WI",2019-12-30,3
"Madison, WI",2019-12-31,3
"Presque Isle/Houlton, ME",2019-12-14,2
"Presque Isle/Houlton, ME",2019-12-15,2
"Presque Isle/Houlton, ME",2019-12-16,0
"Presque Isle/Houlton, ME",2019-12-17,1
"Presque Isle/Houlton, ME",2019-12-18,1
"Presque Isle/Houlton, ME",2019-12-19,1
"Presque Isle/Houlton, ME",2019-12-20,1
"Presque Isle/Houlton, ME",2019-12-21,1
"Presque Isle/Houlton, ME",2019-12-22,3
"Presque Isle/Houlton, ME",2019-12-23,1
"Presque Isle/Houlton, ME",2019-12-24,1
"Presque Isle/Houlton, ME",2019-12-25,0
"Presque Isle/Houlton, ME",2019-12-26,1
"Presque Isle/Houlton, ME",2019-12-27,3
"Presque Isle/Houlton, ME",2019-12-28,1
"Presque Isle/Houlton, ME",2019-12-29,1
"Presque Isle/Houlton, ME",2019-12-30,1
"Presque Isle/Houlton, ME",2019-12-31,3
"Lake Charles, LA",2019-12-14,1
"Lake Charles, LA",2019-12-15,1
"Lake Charles, LA",2019-12-16,2
"Lake Charles, LA",2019-12-17,1
"Lake Charles, LA",2019-12-18,0
"Lake Charles, LA",2019-12-19,0
"Lake Charles, LA",2019-12-20,1
"Lake Charles, LA",2019-12-21,1
"Lake Charles, LA",2019-12-22,1
"Lake Charles, LA",2019-12-23,0
"Lake Charles, LA",2019-12-24,1
"Lake Charles, LA",2019-12-25,1
"Lake Charles, LA",2019-12-26,1
"Lake Charles, LA",2019-12-27,2
"Lake Charles, LA",2019-12-28,1
"Lake Charles, LA",2019-12-29,2
"Lake Charles, LA",2019-12-30,0
"Lake Charles, LA",2019-12-31,0
"Bangor, ME",2019-12-14,2
"Bangor, ME",2019-12-15,2
"Bangor, ME",2019-12-16,0
"Bangor, ME",2019-12-17,3
"Bangor, ME",2019-12-18,3
"Bangor, ME",2019-12-19,3
"Bangor, ME",2019-12-20,0
"Bangor, ME",2019-12-21,1
"Bangor, ME",2019-12-22,1
"Bangor, ME",2019-12-23,1
"Bangor, ME",2019-12-24,1
"Bangor, ME",2019-12-25,1
"Bangor, ME",2019-12-26,1
"Bangor, ME",2019-12-27,3
"Bangor, ME",2019-12-28,1
"Bangor, ME",2019-12-29,1
"Bangor, ME",2019-12-30,1
"Bangor, ME",2019-12-31,3
"Greer, SC",2019-12-14,2
"Greer, SC",2019-12-15,0
"Greer, SC",2019-12-16,1
"Greer, SC",2019-12-17,2
"Greer, SC",2019-12-18,0
"Greer, SC",2019-12-19,0
"Greer, SC",2019-12-20,0
"Greer, SC",2019-12-21,1
"Greer, SC",2019-12-22,2
"Greer, SC",2019-12-23,2
"Greer, SC",2019-12-24,1
"Greer, SC",2019-12-25,0
"Greer, SC",2019-12-26,0
"Greer, SC",2019-12-27,0
"Greer, SC",2019-12-28,2
"Greer, SC",2019-12-29,2
"Greer, SC",2019-12-30,1
"Greer, SC",2019-12-31,0
"Saginaw/Bay City/Midland, MI",2019-12-14,1
"Saginaw/Bay City/Midland, MI",2019-12-15,1
"Saginaw/Bay City/Midland, MI",2019-12-16,1
"Saginaw/Bay City/Midland, MI",2019-12-17,3
"Saginaw/Bay City/Midland, MI",2019-12-18,3
"Saginaw/Bay City/Midland, MI",2019-12-19,1
"Saginaw/Bay City/Midland, MI",2019-12-20,1
"Saginaw/Bay City/Midland, MI",2019-12-21,0
"Saginaw/Bay City/Midland, MI",2019-12-22,0
"Saginaw/Bay City/Midland, MI",2019-12-23,0
"Saginaw/Bay City/Midland, MI",2019-12-24,1
"Saginaw/Bay City/Midland, MI",2019-12-25,1
"Saginaw/Bay City/Midland, MI",2019-12-26,1
"Saginaw/Bay City/Midland, MI",2019-12-27,1
"Saginaw/Bay City/Midland, MI",2019-12-28,1
"Saginaw/Bay City/Midland, MI",2019-12-29,2
"Saginaw/Bay City/Midland, MI",2019-12-30,3
"Saginaw/Bay City/Midland, MI",2019-12-31,3
"Allentown/Bethlehem/Easton, PA",2019-12-14,2
"Allentown/Bethlehem/Easton, PA",2019-12-15,1
"Allentown/Bethlehem/Easton, PA",2019-12-16,2
"Allentown/Bethlehem/Easton, PA",2019-12-17,2
"Allentown/Bethlehem/Easton, PA",2019-12-18,3
"Allentown/Bethlehem/Easton, PA",2019-12-19,1
"Allentown/Bethlehem/Easton, PA",2019-12-20,0
"Allentown/Bethlehem/Easton, PA",2019-12-21,0
"Allentown/Bethlehem/Easton, PA",2019-12-22,0
"Allentown/Bethlehem/Easton, PA",2019-12-23,0
"Allentown/Bethlehem/Easton, PA",2019-12-24,0
"Allentown/Bethlehem/Easton, PA",2019-12-25,0
"Allentown/Bethlehem/Easton, PA",2019-12-26,0
"Allentown/Bethlehem/Easton, PA",2019-12-27,1
"Allentown/Bethlehem/Easton, PA",2019-12-28,0
"Allentown/Bethlehem/Easton, PA",2019-12-29,2
"Allentown/Bethlehem/Easton, PA",2019-12-30,2
"Allentown/Bethlehem/Easton, PA",2019-12-31,2
"La Crosse, WI",2019-12-14,1
"La Crosse, WI",2019-12-15,1
"La Crosse, WI",2019-12-16,1
"La Crosse, WI",2019-12-17,1
"La Crosse, WI",2019-12-18,0
"La Crosse, WI",2019-12-19,3
"La Crosse, WI",2019-12-20,3
"La Crosse, WI",2019-12-21,0
"La Crosse, WI",2019-12-22,0
"La Crosse, WI",2019-12-23,0
"La Crosse, WI",2019-12-24,1
"La Crosse, WI",2019-12-25,1
"La Crosse, WI",2019-12-26,1
"La Crosse, WI",2019-12-27,1
"La Crosse, WI",2019-12-28,2
"La Crosse, WI",2019-12-29,3
"La Crosse, WI",2019-12-30,3
"La Crosse, WI",2019-12-31,3
"West Palm Beach/Palm Beach, FL",2019-12-14,1
"West Palm Beach/Palm Beach, FL",2019-12-15,1
"West Palm Beach/Palm Beach, FL",2019-12-16,2
"West Palm Beach/Palm Beach, FL",2019-12-17,2
"West Palm Beach/Palm Beach, FL",2019-12-18,2
"West Palm Beach/Palm Beach, FL",2019-12-19,2
"West Palm Beach/Palm Beach, FL",2019-12-20,2
"West Palm Beach/Palm Beach, FL",2019-12-21,2
"West Palm Beach/Palm Beach, FL",2019-12-22,2
"West Palm Beach/Palm Beach, FL",2019-12-23,2
"West Palm Beach/Palm Beach, FL",2019-12-24,1
"West Palm Beach/Palm Beach, FL",2019-12-25,2
"West Palm Beach/Palm Beach, FL",2019-12-26,2
"West Palm Beach/Palm Beach, FL",2019-12-27,2
"West Palm Beach/Palm Beach, FL",2019-12-28,2
"West Palm Beach/Palm Beach, FL",2019-12-29,2
"West Palm Beach/Palm Beach, FL",2019-12-30,2
"West Palm Beach/Palm Beach, FL",2019-12-31,1
"St. Petersburg, FL",2019-12-14,2
"St. Petersburg, FL",2019-12-15,0
"St. Petersburg, FL",2019-12-16,0
"St. Petersburg, FL",2019-12-17,2
"St. Petersburg, FL",2019-12-18,1
"St. Petersburg, FL",2019-12-19,0
"St. Petersburg, FL",2019-12-20,1
"St. Petersburg, FL",2019-12-21,2
"St. Petersburg, FL",2019-12-22,2
"St. Petersburg, FL",2019-12-23,2
"St. Petersburg, FL",2019-12-24,1
"St. Petersburg, FL",2019-12-25,1
"St. Petersburg, FL",2019-12-26,1
"St. Petersburg, FL",2019-12-27,1
"St. Petersburg, FL",2019-12-28,2
"St. Petersburg, FL",2019-12-29,2
"St. Petersburg, FL",2019-12-30,1
"St. Petersburg, FL",2019-12-31,0
"Melbourne, FL",2019-12-14,2
"Melbourne, FL",2019-12-15,0
"Melbourne, FL",2019-12-16,1
"Melbourne, FL",2019-12-17,2
"Melbourne, FL",2019-12-18,2
"Melbourne, FL",2019-12-19,1
"Melbourne, FL",2019-12-20,1
"Melbourne, FL",2019-12-21,2
"Melbourne, FL",2019-12-22,2
"Melbourne, FL",2019-12-23,2
"Melbourne, FL",2019-12-24,2
"Melbourne, FL",2019-12-25,2
"Melbourne, FL",2019-12-26,2
"Melbourne, FL",2019-12-27,2
"Melbourne, FL",2019-12-28,2
"Melbourne, FL",2019-12-29,2
"Melbourne, FL",2019-12-30,1
"Melbourne, FL",2019-12-31,0
"Niagara Falls, NY",2019-12-14,2
"Niagara Falls, NY",2019-12-15,3
"Niagara Falls, NY",2019-12-16,3
"Niagara Falls, NY",2019-12-17,3
"Niagara Falls, NY",2019-12-18,3
"Niagara Falls, NY",2019-12-19,3
"Niagara Falls, NY",2019-12-20,3
"Niagara Falls, NY",2019-12-21,3
"Niagara Falls, NY",2019-12-22,0
"Niagara Falls, NY",2019-12-23,2
"Niagara Falls, NY",2019-12-24,1
"Niagara Falls, NY",2019-12-25,1
"Niagara Falls, NY",2019-12-26,1
"Niagara Falls, NY",2019-12-27,2
"Niagara Falls, NY",2019-12-28,2
"Niagara Falls, NY",2019-12-29,2
"Niagara Falls, NY",2019-12-30,2
"Niagara Falls, NY",2019-12-31,3
"Nantucket, MA",2019-12-14,2
"Nantucket, MA",2019-12-15,1
"Nantucket, MA",2019-12-16,1
"Nantucket, MA",2019-12-17,2
"Nantucket, MA",2019-12-18,2
"Nantucket, MA",2019-12-19,0
"Nantucket, MA",2019-12-20,1
"Nantucket, MA",2019-12-21,1
"Nantucket, MA",2019-12-22,1
"Nantucket, MA",2019-12-23,0
"Nantucket, MA",2019-12-24,0
"Nantucket, MA",2019-12-25,0
"Nantucket, MA",2019-12-26,1
"Nantucket, MA",2019-12-27,1
"Nantucket, MA",2019-12-28,0
"Nantucket, MA",2019-12-29,0
"Nantucket, MA",2019-12-30,2
"Nantucket, MA",2019-12-31,2
"Huntsville, AL",2019-12-14,2
"Huntsville, AL",2019-12-15,1
"Huntsville, AL",2019-12-16,2
"Huntsville, AL",2019-12-17,2
"Huntsville, AL",2019-12-18,0
"Huntsville, AL",2019-12-19,0
"Huntsville, AL",2019-12-20,1
"Huntsville, AL",2019-12-21,2
"Huntsville, AL",2019-12-22,2
"Huntsville, AL",2019-12-23,2
"Huntsville, AL",2019-12-24,0
"Huntsville, AL",2019-12-25,0
"Huntsville, AL",2019-12-26,1
"Huntsville, AL",2019-12-27,1
"Huntsville, AL",2019-12-28,1
"Huntsville, AL",2019-12-29,2
"Huntsville, AL",2019-12-30,0
"Huntsville, AL",2019-12-31,0
"Portsmouth, NH",2019-12-14,2
"Portsmouth, NH",2019-12-15,1
"Portsmouth, NH",2019-12-16,1
"Portsmouth, NH",2019-12-17,3
"Portsmouth, NH",2019-12-18,3
"Portsmouth, NH",2019-12-19,0
"Portsmouth, NH",2019-12-20,0
"Portsmouth, NH",2019-12-21,1
"Portsmouth, NH",2019-12-22,1
"Portsmouth, NH",2019-12-23,1
"Portsmouth, NH",2019-12-24,1
"Portsmouth, NH",2019-12-25,1
"Portsmouth, NH",2019-12-26,1
"Portsmouth, NH",2019-12-27,1
"Portsmouth, NH",2019-12-28,1
"Portsmouth, NH",2019-12-29,1
"Portsmouth, NH",2019-12-30,3
"Portsmouth, NH",2019-12-31,3
"Dothan, AL",2019-12-14,2
"Dothan, AL",2019-12-15,1
"Dothan, AL",2019-12-16,1
"Dothan, AL",2019-12-17,2
"Dothan, AL",2019-12-18,0
"Dothan, AL",2019-12-19,0
"Dothan, AL",2019-12-20,1
"Dothan, AL",2019-12-21,2
"Dothan, AL",2019-12-22,2
"Dothan, AL",2019-12-23,2
"Dothan, AL",2019-12-24,1
"Dothan, AL",2019-12-25,0
"Dothan, AL",2019-12-26,1
"Dothan, AL",2019-12-27,1
"Dothan, AL",2019-12-28,2
"Dothan, AL",2019-12-29,2
"Dothan, AL",2019-12-30,2
"Dothan, AL",2019-12-31,0
"Charleston/Dunbar, WV",2019-12-14,2
"Charleston/Dunbar, WV",2019-12-15,2
"Charleston/Dunbar, WV",2019-12-16,2
"Charleston/Dunbar, WV",2019-12-17,2
"Charleston/Dunbar, WV",2019-12-18,1
"Charleston/Dunbar, WV",2019-12-19,1
"Charleston/Dunbar, WV",2019-12-20,1
"Charleston/Dunbar, WV",2019-12-21,1
"Charleston/Dunbar, WV",2019-12-22,1
"Charleston/Dunbar, WV",2019-12-23,1
"Charleston/Dunbar, WV",2019-12-24,0
"Charleston/Dunbar, WV",2019-12-25,1
"Charleston/Dunbar, WV",2019-12-26,1
"Charleston/Dunbar, WV",2019-12-27,1
"Charleston/Dunbar, WV",2019-12-28,1
"Charleston/Dunbar, WV",2019-12-29,2
"Charleston/Dunbar, WV",2019-12-30,2
"Charleston/Dunbar, WV",2019-12-31,1
"Birmingham, AL",2019-12-14,1
"Birmingham, AL",2019-12-15,1
"Birmingham, AL",2019-12-16,2
"Birmingham, AL",2019-12-17,2
"Birmingham, AL",2019-12-18,0
"Birmingham, AL",2019-12-19,0
"Birmingham, AL",2019-12-20,1
"Birmingham, AL",2019-12-21,2
"Birmingham, AL",2019-12-22,2
"Birmingham, AL",2019-12-23,2
"Birmingham, AL",2019-12-24,1
"Birmingham, AL",2019-12-25,1
"Birmingham, AL",2019-12-26,1
"Birmingham, AL",2019-12-27,2
"Birmingham, AL",2019-12-28,1
"Birmingham, AL",2019-12-29,2
"Birmingham, AL",2019-12-30,2
"Birmingham, AL",2019-12-31,0
"Nome, AK",2019-12-14,1
"Nome, AK",2019-12-15,1
"Nome, AK",2019-12-16,0
"Nome, AK",2019-12-17,0
"Nome, AK",2019-12-18,0
"Nome, AK",2019-12-19,0
"Nome, AK",2019-12-20,3
"Nome, AK",2019-12-21,3
"Nome, AK",2019-12-22,1
"Nome, AK",2019-12-23,0
"Nome, AK",2019-12-24,0
"Nome, AK",2019-12-25,0
"Nome, AK",2019-12-26,0
"Nome, AK",2019-12-27,0
"Nome, AK",2019-12-28,0
"Nome, AK",2019-12-29,0
"Nome, AK",2019-12-30,0
"Nome, AK",2019-12-31,1
"Richmond, VA",2019-12-14,2
"Richmond, VA",2019-12-15,0
"Richmond, VA",2019-12-16,2
"Richmond, VA",2019-12-17,2
"Richmond, VA",2019-12-18,1
"Richmond, VA",2019-12-19,0
"Richmond, VA",2019-12-20,0
"Richmond, VA",2019-12-21,1
"Richmond, VA",2019-12-22,1
"Richmond, VA",2019-12-23,1
"Richmond, VA",2019-12-24,1
"Richmond, VA",2019-12-25,0
"Richmond, VA",2019-12-26,1
"Richmond, VA",2019-12-27,1
"Richmond, VA",2019-12-28,1
"Richmond, VA",2019-12-29,2
"Richmond, VA",2019-12-30,2
"Richmond, VA",2019-12-31,1
"Hayden, CO",2019-12-14,3
"Hayden, CO",2019-12-15,1
"Hayden, CO",2019-12-16,1
"Hayden, CO",2019-12-17,0
"Hayden, CO",2019-12-18,0
"Hayden, CO",2019-12-19,0
"Hayden, CO",2019-12-20,1
"Hayden, CO",2019-12-21,0
"Hayden, CO",2019-12-22,0
"Hayden, CO",2019-12-23,0
"Hayden, CO",2019-12-24,3
"Hayden, CO",2019-12-25,3
"Hayden, CO",2019-12-26,1
"Hayden, CO",2019-12-27,1
"Hayden, CO",2019-12-28,3
"Hayden, CO",2019-12-29,1
"Hayden, CO",2019-12-30,1
"Hayden, CO",2019-12-31,1
"Deadhorse, AK",2019-12-14,1
"Deadhorse, AK",2019-12-15,0
"Deadhorse, AK",2019-12-16,0
"Deadhorse, AK",2019-12-17,1
"Deadhorse, AK",2019-12-18,1
"Deadhorse, AK",2019-12-19,1
"Deadhorse, AK",2019-12-20,1
"Deadhorse, AK",2019-12-21,1
"Deadhorse, AK",2019-12-22,1
"Deadhorse, AK",2019-12-23,1
"Deadhorse, AK",2019-12-24,1
"Deadhorse, AK",2019-12-25,1
"Deadhorse, AK",2019-12-26,1
"Deadhorse, AK",2019-12-27,1
"Deadhorse, AK",2019-12-28,1
"Deadhorse, AK",2019-12-29,1
"Deadhorse, AK",2019-12-30,1
"Deadhorse, AK",2019-12-31,1
"Chattanooga, TN",2019-12-14,2
"Chattanooga, TN",2019-12-15,1
"Chattanooga, TN",2019-12-16,2
"Chattanooga, TN",2019-12-17,2
"Chattanooga, TN",2019-12-18,0
"Chattanooga, TN",2019-12-19,0
"Chattanooga, TN",2019-12-20,1
"Chattanooga, TN",2019-12-21,1
"Chattanooga, TN",2019-12-22,2
"Chattanooga, TN",2019-12-23,2
"Chattanooga, TN",2019-12-24,1
"Chattanooga, TN",2019-12-25,1
"Chattanooga, TN",2019-12-26,1
"Chattanooga, TN",2019-12-27,2
"Chattanooga, TN",2019-12-28,2
"Chattanooga, TN",2019-12-29,2
"Chattanooga, TN",2019-12-30,2
"Chattanooga, TN",2019-12-31,0
"Boston, MA",2019-12-14,2
"Boston, MA",2019-12-15,1
"Boston, MA",2019-12-16,1
"Boston, MA",2019-12-17,3
"Boston, MA",2019-12-18,3
"Boston, MA",2019-12-19,0
"Boston, MA",2019-12-20,0
"Boston, MA",2019-12-21,1
"Boston, MA",2019-12-22,1
"Boston, MA",2019-12-23,1
"Boston, MA",2019-12-24,1
"Boston, MA",2019-12-25,1
"Boston, MA",2019-12-26,1
"Boston, MA",2019-12-27,2
"Boston, MA",2019-12-28,1
"Boston, MA",2019-12-29,2
"Boston, MA",2019-12-30,2
"Boston, MA",2019-12-31,2
"Tulsa, OK",2019-12-14,1
"Tulsa, OK",2019-12-15,2
"Tulsa, OK",2019-12-16,3
"Tulsa, OK",2019-12-17,1
"Tulsa, OK",2019-12-18,0
"Tulsa, OK",2019-12-19,1
"Tulsa, OK",2019-12-20,1
"Tulsa, OK",2019-12-21,1
"Tulsa, OK",2019-12-22,1
"Tulsa, OK",2019-12-23,1
"Tulsa, OK",2019-12-24,1
"Tulsa, OK",2019-12-25,1
"Tulsa, OK",2019-12-26,1
"Tulsa, OK",2019-12-27,1
"Tulsa, OK",2019-12-28,2
"Tulsa, OK",2019-12-29,1
"Tulsa, OK",2019-12-30,0
"Tulsa, OK",2019-12-31,0
"Brownsville, TX",2019-12-14,0
"Brownsville, TX",2019-12-15,1
"Brownsville, TX",2019-12-16,1
"Brownsville, TX",2019-12-17,1
"Brownsville, TX",2019-12-18,0
"Brownsville, TX",2019-12-19,1
"Brownsville, TX",2019-12-20,2
"Brownsville, TX",2019-12-21,2
"Brownsville, TX",2019-12-22,0
"Brownsville, TX",2019-12-23,0
"Brownsville, TX",2019-12-24,0
"Brownsville, TX",2019-12-25,1
"Brownsville, TX",2019-12-26,1
"Brownsville, TX",2019-12-27,0
"Brownsville, TX",2019-12-28,1
"Brownsville, TX",2019-12-29,1
"Brownsville, TX",2019-12-30,1
"Brownsville, TX",2019-12-31,1
"Midland/Odessa, TX",2019-12-14,0
"Midland/Odessa, TX",2019-12-15,0
"Midland/Odessa, TX",2019-12-16,0
"Midland/Odessa, TX",2019-12-17,0
"Midland/Odessa, TX",2019-12-18,0
"Midland/Odessa, TX",2019-12-19,0
"Midland/Odessa, TX",2019-12-20,0
"Midland/Odessa, TX",2019-12-21,0
"Midland/Odessa, TX",2019-12-22,0
"Midland/Odessa, TX",2019-12-23,0
"Midland/Odessa, TX",2019-12-24,0
"Midland/Odessa, TX",2019-12-25,0
"Midland/Odessa, TX",2019-12-26,1
"Midland/Odessa, TX",2019-12-27,1
